Time,RR interval,HRV,Heart Rate
117.721,0.833,833.0,72.02881152460985
118.536,0.815,815.0,73.61963190184049
119.287,0.751,751.0,79.89347536617844
119.984,0.697,697.0,86.08321377331421
120.666,0.682,682.0,87.97653958944281
121.349,0.683,683.0,87.84773060029282
122.033,0.684,684.0,87.71929824561403
122.731,0.698,698.0,85.95988538681948
123.426,0.695,695.0,86.33093525179856
124.133,0.707,707.0,84.86562942008487
124.93,0.797,797.0,75.28230865746549
125.745,0.815,815.0,73.61963190184049
126.511,0.766,766.0,78.3289817232376
127.222,0.711,711.0,84.38818565400844
127.93,0.708,708.0,84.74576271186442
128.664,0.734,734.0,81.74386920980928
129.396,0.732,732.0,81.9672131147541
130.108,0.712,712.0,84.26966292134833
130.792,0.684,684.0,87.71929824561403
131.485,0.693,693.0,86.58008658008659
132.21,0.725,725.0,82.75862068965517
132.961,0.751,751.0,79.89347536617844
133.693,0.732,732.0,81.9672131147541
134.392,0.699,699.0,85.83690987124464
135.098,0.706,706.0,84.985835694051
135.859,0.761,761.0,78.84362680683311
136.644,0.785,785.0,76.43312101910827
137.399,0.755,755.0,79.47019867549669
138.118,0.719,719.0,83.44923504867873
138.883,0.765,765.0,78.43137254901961
139.662,0.779,779.0,77.02182284980745
140.433,0.771,771.0,77.82101167315176
141.171,0.738,738.0,81.30081300813008
141.939,0.768,768.0,78.125
142.727,0.788,788.0,76.14213197969544
143.547,0.82,820.0,73.17073170731707
144.357,0.81,810.0,74.07407407407408
145.139,0.782,782.0,76.72634271099744
145.94,0.801,801.0,74.9063670411985
146.735,0.795,795.0,75.47169811320754
147.489,0.754,754.0,79.57559681697613
148.166,0.677,677.0,88.62629246676514
148.839,0.673,673.0,89.15304606240713
149.468,0.629,629.0,95.38950715421304
150.102,0.634,634.0,94.6372239747634
150.835,0.733,733.0,81.85538881309687
151.6,0.765,765.0,78.43137254901961
152.373,0.773,773.0,77.61966364812419
153.199,0.826,826.0,72.63922518159806
154.045,0.846,846.0,70.92198581560284
154.878,0.833,833.0,72.02881152460985
155.631,0.753,753.0,79.6812749003984
156.367,0.736,736.0,81.52173913043478
157.105,0.738,738.0,81.30081300813008
157.82,0.715,715.0,83.91608391608392
158.503,0.683,683.0,87.84773060029282
159.169,0.666,666.0,90.09009009009009
159.843,0.674,674.0,89.02077151335311
160.554,0.711,711.0,84.38818565400844
161.313,0.759,759.0,79.05138339920948
162.089,0.776,776.0,77.31958762886597
162.888,0.799,799.0,75.09386733416771
163.652,0.764,764.0,78.53403141361257
164.428,0.776,776.0,77.31958762886597
165.141,0.713,713.0,84.15147265077138
165.808,0.667,667.0,89.95502248875562
166.455,0.647,647.0,92.7357032457496
167.116,0.661,661.0,90.7715582450832
167.817,0.701,701.0,85.59201141226819
168.593,0.776,776.0,77.31958762886597
169.394,0.801,801.0,74.9063670411985
170.197,0.803,803.0,74.719800747198
170.948,0.751,751.0,79.89347536617844
171.661,0.713,713.0,84.15147265077138
172.327,0.666,666.0,90.09009009009009
172.966,0.639,639.0,93.89671361502349
173.585,0.619,619.0,96.93053311793216
174.194,0.609,609.0,98.52216748768473
174.8,0.606,606.0,99.009900990099
175.611,0.811,811.0,73.98273736128236
176.427,0.816,816.0,73.52941176470588
177.24,0.813,813.0,73.80073800738008
178.088,0.848,848.0,70.75471698113208
178.891,0.803,803.0,74.719800747198
179.683,0.792,792.0,75.75757575757575
180.435,0.752,752.0,79.7872340425532
181.208,0.773,773.0,77.61966364812419
182.02,0.812,812.0,73.89162561576353
182.838,0.818,818.0,73.34963325183375
183.637,0.799,799.0,75.09386733416771
184.383,0.746,746.0,80.4289544235925
185.087,0.704,704.0,85.22727272727273
185.797,0.71,710.0,84.50704225352113
186.463,0.666,666.0,90.09009009009009
187.173,0.71,710.0,84.50704225352113
187.938,0.765,765.0,78.43137254901961
188.764,0.826,826.0,72.63922518159806
189.644,0.88,880.0,68.18181818181819
190.483,0.839,839.0,71.51370679380214
191.283,0.8,800.0,75.0
192.112,0.829,829.0,72.37635705669481
192.957,0.845,845.0,71.00591715976331
193.771,0.814,814.0,73.71007371007371
194.57,0.799,799.0,75.09386733416771
195.359,0.789,789.0,76.04562737642584
196.167,0.808,808.0,74.25742574257426
196.992,0.825,825.0,72.72727272727273
197.775,0.783,783.0,76.62835249042146
198.602,0.827,827.0,72.55139056831923
199.463,0.861,861.0,69.68641114982579
200.316,0.853,853.0,70.33997655334116
201.195,0.879,879.0,68.25938566552901
202.054,0.859,859.0,69.84866123399303
202.895,0.841,841.0,71.3436385255648
203.696,0.801,801.0,74.9063670411985
204.43,0.734,734.0,81.74386920980928
205.108,0.678,678.0,88.49557522123894
205.765,0.657,657.0,91.324200913242
206.438,0.673,673.0,89.15304606240713
207.158,0.72,720.0,83.33333333333333
207.914,0.756,756.0,79.36507936507937
208.678,0.764,764.0,78.53403141361257
209.45,0.772,772.0,77.720207253886
210.277,0.827,827.0,72.55139056831923
211.131,0.854,854.0,70.2576112412178
211.984,0.853,853.0,70.33997655334116
212.765,0.781,781.0,76.82458386683739
213.481,0.716,716.0,83.79888268156424
214.204,0.723,723.0,82.98755186721992
214.935,0.731,731.0,82.07934336525308
215.631,0.696,696.0,86.20689655172414
216.283,0.652,652.0,92.0245398773006
216.961,0.678,678.0,88.49557522123894
217.636,0.675,675.0,88.88888888888889
218.343,0.707,707.0,84.86562942008487
219.106,0.763,763.0,78.63695937090432
219.907,0.801,801.0,74.9063670411985
220.721,0.814,814.0,73.71007371007371
221.505,0.784,784.0,76.53061224489795
222.282,0.777,777.0,77.22007722007721
223.098,0.816,816.0,73.52941176470588
223.905,0.807,807.0,74.34944237918215
224.675,0.77,770.0,77.92207792207792
225.378,0.703,703.0,85.348506401138
226.098,0.72,720.0,83.33333333333333
226.84,0.742,742.0,80.86253369272237
227.618,0.778,778.0,77.12082262210797
228.391,0.773,773.0,77.61966364812419
229.182,0.791,791.0,75.85335018963337
230.0,0.818,818.0,73.34963325183375
230.837,0.837,837.0,71.68458781362008
231.658,0.821,821.0,73.0816077953715
232.417,0.759,759.0,79.05138339920948
233.132,0.715,715.0,83.91608391608392
233.856,0.724,724.0,82.87292817679558
234.591,0.735,735.0,81.63265306122449
235.307,0.716,716.0,83.79888268156424
235.992,0.685,685.0,87.5912408759124
236.75,0.758,758.0,79.15567282321899
237.51,0.76,760.0,78.94736842105263
238.279,0.769,769.0,78.02340702210662
239.003,0.724,724.0,82.87292817679558
239.712,0.709,709.0,84.6262341325811
240.497,0.785,785.0,76.43312101910827
241.315,0.818,818.0,73.34963325183375
242.109,0.794,794.0,75.56675062972292
242.869,0.76,760.0,78.94736842105263
243.638,0.769,769.0,78.02340702210662
244.425,0.787,787.0,76.23888182973316
245.166,0.741,741.0,80.97165991902834
245.868,0.702,702.0,85.47008547008548
246.606,0.738,738.0,81.30081300813008
247.382,0.776,776.0,77.31958762886597
248.164,0.782,782.0,76.72634271099744
248.916,0.752,752.0,79.7872340425532
249.727,0.811,811.0,73.98273736128236
250.529,0.802,802.0,74.81296758104737
251.264,0.735,735.0,81.63265306122449
251.979,0.715,715.0,83.91608391608392
252.704,0.725,725.0,82.75862068965517
253.459,0.755,755.0,79.47019867549669
254.203,0.744,744.0,80.64516129032258
254.886,0.683,683.0,87.84773060029282
255.585,0.699,699.0,85.83690987124464
256.286,0.701,701.0,85.59201141226819
257.015,0.729,729.0,82.3045267489712
257.69,0.675,675.0,88.88888888888889
258.343,0.653,653.0,91.88361408882082
258.982,0.639,639.0,93.89671361502349
259.602,0.62,620.0,96.7741935483871
260.204,0.602,602.0,99.66777408637874
260.872,0.668,668.0,89.82035928143712
261.571,0.699,699.0,85.83690987124464
262.28,0.709,709.0,84.6262341325811
262.918,0.638,638.0,94.04388714733544
263.588,0.67,670.0,89.55223880597015
264.322,0.734,734.0,81.74386920980928
265.122,0.8,800.0,75.0
265.902,0.78,780.0,76.92307692307692
266.603,0.701,701.0,85.59201141226819
267.268,0.665,665.0,90.22556390977444
267.941,0.673,673.0,89.15304606240713
268.701,0.76,760.0,78.94736842105263
269.459,0.758,758.0,79.15567282321899
270.197,0.738,738.0,81.30081300813008
270.962,0.765,765.0,78.43137254901961
271.77,0.808,808.0,74.25742574257426
272.539,0.769,769.0,78.02340702210662
273.243,0.704,704.0,85.22727272727273
273.915,0.672,672.0,89.28571428571428
274.593,0.678,678.0,88.49557522123894
275.301,0.708,708.0,84.74576271186442
276.058,0.757,757.0,79.26023778071334
276.84,0.782,782.0,76.72634271099744
277.605,0.765,765.0,78.43137254901961
278.271,0.666,666.0,90.09009009009009
279.499,1.228,1228.0,48.8599348534202
280.119,0.62,620.0,96.7741935483871
280.757,0.638,638.0,94.04388714733544
281.486,0.729,729.0,82.3045267489712
282.273,0.787,787.0,76.23888182973316
283.078,0.805,805.0,74.53416149068322
283.821,0.743,743.0,80.75370121130551
284.524,0.703,703.0,85.348506401138
285.251,0.727,727.0,82.53094910591473
285.974,0.723,723.0,82.98755186721992
286.668,0.694,694.0,86.45533141210376
287.351,0.683,683.0,87.84773060029282
288.064,0.713,713.0,84.15147265077138
288.819,0.755,755.0,79.47019867549669
289.577,0.758,758.0,79.15567282321899
290.283,0.706,706.0,84.985835694051
291.011,0.728,728.0,82.41758241758242
291.72,0.709,709.0,84.6262341325811
292.397,0.677,677.0,88.62629246676514
293.084,0.687,687.0,87.33624454148472
293.801,0.717,717.0,83.68200836820084
294.539,0.738,738.0,81.30081300813008
295.26,0.721,721.0,83.21775312066575
295.941,0.681,681.0,88.10572687224669
296.63,0.689,689.0,87.08272859216257
297.377,0.747,747.0,80.32128514056225
298.108,0.731,731.0,82.07934336525308
298.814,0.706,706.0,84.985835694051
299.563,0.749,749.0,80.1068090787717
300.285,0.722,722.0,83.10249307479225
300.962,0.677,677.0,88.62629246676514
301.635,0.673,673.0,89.15304606240713
302.296,0.661,661.0,90.7715582450832
302.934,0.638,638.0,94.04388714733544
303.561,0.627,627.0,95.69377990430624
304.166,0.605,605.0,99.17355371900828
304.755,0.589,589.0,101.86757215619694
305.36,0.605,605.0,99.17355371900828
305.979,0.619,619.0,96.93053311793216
306.594,0.615,615.0,97.5609756097561
307.205,0.611,611.0,98.19967266775777
307.839,0.634,634.0,94.6372239747634
308.508,0.669,669.0,89.68609865470852
309.136,0.628,628.0,95.54140127388536
309.753,0.617,617.0,97.2447325769854
310.393,0.64,640.0,93.75
311.098,0.705,705.0,85.1063829787234
311.785,0.687,687.0,87.33624454148472
312.47,0.685,685.0,87.5912408759124
313.143,0.673,673.0,89.15304606240713
313.812,0.669,669.0,89.68609865470852
314.504,0.692,692.0,86.70520231213874
315.28,0.776,776.0,77.31958762886597
316.062,0.782,782.0,76.72634271099744
316.816,0.754,754.0,79.57559681697613
317.57,0.754,754.0,79.57559681697613
318.31,0.74,740.0,81.08108108108108
319.062,0.752,752.0,79.7872340425532
319.8,0.738,738.0,81.30081300813008
320.544,0.744,744.0,80.64516129032258
321.301,0.757,757.0,79.26023778071334
322.039,0.738,738.0,81.30081300813008
322.779,0.74,740.0,81.08108108108108
323.624,0.845,845.0,71.00591715976331
324.453,0.829,829.0,72.37635705669481
325.291,0.838,838.0,71.59904534606206
326.141,0.85,850.0,70.58823529411765
327.011,0.87,870.0,68.9655172413793
327.849,0.838,838.0,71.59904534606206
328.623,0.774,774.0,77.51937984496124
329.342,0.719,719.0,83.44923504867873
330.08,0.738,738.0,81.30081300813008
330.864,0.784,784.0,76.53061224489795
331.632,0.768,768.0,78.125
332.408,0.776,776.0,77.31958762886597
333.253,0.845,845.0,71.00591715976331
334.026,0.773,773.0,77.61966364812419
334.744,0.718,718.0,83.56545961002786
335.492,0.748,748.0,80.21390374331551
336.197,0.705,705.0,85.1063829787234
336.953,0.756,756.0,79.36507936507937
337.722,0.769,769.0,78.02340702210662
338.484,0.762,762.0,78.74015748031496
339.217,0.733,733.0,81.85538881309687
340.028,0.811,811.0,73.98273736128236
340.891,0.863,863.0,69.52491309385863
341.707,0.816,816.0,73.52941176470588
342.478,0.771,771.0,77.82101167315176
343.264,0.786,786.0,76.33587786259542
344.066,0.802,802.0,74.81296758104737
344.834,0.768,768.0,78.125
345.625,0.791,791.0,75.85335018963337
346.415,0.79,790.0,75.94936708860759
347.167,0.752,752.0,79.7872340425532
347.813,0.646,646.0,92.87925696594426
348.483,0.67,670.0,89.55223880597015
349.176,0.693,693.0,86.58008658008659
349.823,0.647,647.0,92.7357032457496
350.45,0.627,627.0,95.69377990430624
351.078,0.628,628.0,95.54140127388536
351.723,0.645,645.0,93.02325581395348
352.361,0.638,638.0,94.04388714733544
353.049,0.688,688.0,87.2093023255814
353.832,0.783,783.0,76.62835249042146
354.657,0.825,825.0,72.72727272727273
355.457,0.8,800.0,75.0
356.225,0.768,768.0,78.125
357.003,0.778,778.0,77.12082262210797
357.773,0.77,770.0,77.92207792207792
358.47,0.697,697.0,86.08321377331421
359.151,0.681,681.0,88.10572687224669
359.781,0.63,630.0,95.23809523809524
