Time,RR interval,HRV,Heart Rate
207.814,0.864,864.0,69.44444444444444
208.725,0.911,911.0,65.86169045005488
209.68,0.955,955.0,62.82722513089005
210.56,0.88,880.0,68.18181818181819
211.474,0.914,914.0,65.64551422319474
212.441,0.967,967.0,62.04756980351603
213.309,0.868,868.0,69.12442396313365
214.244,0.935,935.0,64.17112299465239
215.162,0.918,918.0,65.359477124183
216.104,0.942,942.0,63.69426751592356
217.018,0.914,914.0,65.64551422319474
217.851,0.833,833.0,72.02881152460985
218.766,0.915,915.0,65.57377049180327
219.684,0.918,918.0,65.359477124183
220.538,0.854,854.0,70.2576112412178
221.41,0.872,872.0,68.80733944954129
222.324,0.914,914.0,65.64551422319474
223.187,0.863,863.0,69.52491309385863
224.095,0.908,908.0,66.07929515418502
225.009,0.914,914.0,65.64551422319474
225.907,0.898,898.0,66.81514476614699
226.779,0.872,872.0,68.80733944954129
227.592,0.813,813.0,73.80073800738008
228.432,0.84,840.0,71.42857142857143
229.284,0.852,852.0,70.42253521126761
230.106,0.822,822.0,72.99270072992701
230.915,0.809,809.0,74.1656365883807
231.712,0.797,797.0,75.28230865746549
232.59,0.878,878.0,68.3371298405467
233.431,0.841,841.0,71.3436385255648
234.324,0.893,893.0,67.18924972004478
235.225,0.901,901.0,66.59267480577137
236.072,0.847,847.0,70.83825265643448
236.987,0.915,915.0,65.57377049180327
237.872,0.885,885.0,67.79661016949153
238.73,0.858,858.0,69.93006993006993
239.636,0.906,906.0,66.2251655629139
240.502,0.866,866.0,69.28406466512702
241.379,0.877,877.0,68.41505131128848
242.286,0.907,907.0,66.1521499448732
243.183,0.897,897.0,66.88963210702342
244.124,0.941,941.0,63.76195536663125
245.007,0.883,883.0,67.95016987542469
245.941,0.934,934.0,64.23982869379014
246.86,0.919,919.0,65.28835690968444
247.722,0.862,862.0,69.60556844547564
248.554,0.832,832.0,72.11538461538461
249.43,0.876,876.0,68.4931506849315
250.329,0.899,899.0,66.74082313681868
251.235,0.906,906.0,66.2251655629139
252.146,0.911,911.0,65.86169045005488
253.07,0.924,924.0,64.93506493506493
253.992,0.922,922.0,65.07592190889372
254.878,0.886,886.0,67.72009029345372
255.735,0.857,857.0,70.01166861143524
256.58,0.845,845.0,71.00591715976331
257.425,0.845,845.0,71.00591715976331
258.313,0.888,888.0,67.56756756756756
259.217,0.904,904.0,66.3716814159292
260.13,0.913,913.0,65.71741511500548
260.952,0.822,822.0,72.99270072992701
261.844,0.892,892.0,67.26457399103138
262.733,0.889,889.0,67.49156355455568
263.602,0.869,869.0,69.04487917146145
264.493,0.891,891.0,67.34006734006734
265.382,0.889,889.0,67.49156355455568
266.245,0.863,863.0,69.52491309385863
267.104,0.859,859.0,69.84866123399303
267.98,0.876,876.0,68.4931506849315
268.858,0.878,878.0,68.3371298405467
269.723,0.865,865.0,69.36416184971098
270.529,0.806,806.0,74.44168734491315
271.383,0.854,854.0,70.2576112412178
272.246,0.863,863.0,69.52491309385863
273.11,0.864,864.0,69.44444444444444
273.966,0.856,856.0,70.09345794392523
274.837,0.871,871.0,68.88633754305395
275.716,0.879,879.0,68.25938566552901
276.565,0.849,849.0,70.67137809187278
277.437,0.872,872.0,68.80733944954129
278.31,0.873,873.0,68.72852233676976
279.143,0.833,833.0,72.02881152460985
280.034,0.891,891.0,67.34006734006734
280.845,0.811,811.0,73.98273736128236
281.681,0.836,836.0,71.77033492822967
282.549,0.868,868.0,69.12442396313365
283.4,0.851,851.0,70.50528789659224
284.206,0.806,806.0,74.44168734491315
285.079,0.873,873.0,68.72852233676976
285.923,0.844,844.0,71.09004739336493
286.793,0.87,870.0,68.9655172413793
287.68,0.887,887.0,67.64374295377677
288.515,0.835,835.0,71.8562874251497
289.341,0.826,826.0,72.63922518159806
290.204,0.863,863.0,69.52491309385863
291.033,0.829,829.0,72.37635705669481
291.843,0.81,810.0,74.07407407407408
292.731,0.888,888.0,67.56756756756756
293.629,0.898,898.0,66.81514476614699
294.492,0.863,863.0,69.52491309385863
295.426,0.934,934.0,64.23982869379014
296.322,0.896,896.0,66.96428571428572
297.247,0.925,925.0,64.86486486486486
298.166,0.919,919.0,65.28835690968444
299.038,0.872,872.0,68.80733944954129
299.912,0.874,874.0,68.64988558352404
300.822,0.91,910.0,65.93406593406593
301.682,0.86,860.0,69.76744186046513
302.507,0.825,825.0,72.72727272727273
303.323,0.816,816.0,73.52941176470588
304.173,0.85,850.0,70.58823529411765
305.028,0.855,855.0,70.17543859649122
305.871,0.843,843.0,71.17437722419929
306.759,0.888,888.0,67.56756756756756
307.616,0.857,857.0,70.01166861143524
308.472,0.856,856.0,70.09345794392523
309.384,0.912,912.0,65.78947368421052
310.257,0.873,873.0,68.72852233676976
311.166,0.909,909.0,66.00660066006601
312.062,0.896,896.0,66.96428571428572
312.923,0.861,861.0,69.68641114982579
313.728,0.805,805.0,74.53416149068322
314.565,0.837,837.0,71.68458781362008
315.383,0.818,818.0,73.34963325183375
316.163,0.78,780.0,76.92307692307692
316.996,0.833,833.0,72.02881152460985
317.789,0.793,793.0,75.66204287515762
318.532,0.743,743.0,80.75370121130551
319.345,0.813,813.0,73.80073800738008
320.184,0.839,839.0,71.51370679380214
321.083,0.899,899.0,66.74082313681868
321.942,0.859,859.0,69.84866123399303
322.813,0.871,871.0,68.88633754305395
323.724,0.911,911.0,65.86169045005488
324.634,0.91,910.0,65.93406593406593
325.475,0.841,841.0,71.3436385255648
326.331,0.856,856.0,70.09345794392523
327.215,0.884,884.0,67.87330316742081
328.061,0.846,846.0,70.92198581560284
328.944,0.883,883.0,67.95016987542469
329.829,0.885,885.0,67.79661016949153
330.706,0.877,877.0,68.41505131128848
331.558,0.852,852.0,70.42253521126761
332.353,0.795,795.0,75.47169811320754
333.188,0.835,835.0,71.8562874251497
333.999,0.811,811.0,73.98273736128236
334.809,0.81,810.0,74.07407407407408
335.678,0.869,869.0,69.04487917146145
336.551,0.873,873.0,68.72852233676976
337.378,0.827,827.0,72.55139056831923
338.258,0.88,880.0,68.18181818181819
339.116,0.858,858.0,69.93006993006993
339.991,0.875,875.0,68.57142857142857
